"shared name","IDs_2","cor_2"," pval_2","Extract","p.value.corrected","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17"
"545","858.369 1147 1 (ID: 622)","0.859089171132233","8.28464025632242e-05","2.539707e-04","0.0486308383046126","1.516275e-05","1.221705e-10","8.650469e-10","3.423586e-10","9.064684e-07","3.209307e-11","3.621885e-11","2.981473e-11","3.008987e-03","1.837703e-04","1.884062e-04","5.212296e-05","5.628032e-05"
"546","858.369 1280 1 (ID: 647)","-0.0633265061200032","0.829713443997436","2.525090e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","4.781552e-05","1.876675e-03","1.046411e-04","5.141778e-06","5.291013e-06"
"547","861.312 1574 1 (ID: 410)","-0.124367515642537","0.671852795842306","1.994236e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","4.806780e-04","1.299962e-03","2.597365e-05","1.265965e-05","2.620991e-06","1.333257e-05","8.512660e-06","7.815388e-06","4.903888e-06"
"548","861.321 789 1 (ID: 1018)","0.229069228530534","0.430843435412738","3.679392e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","1.995697e-06","3.430807e-05","2.546485e-11","2.964461e-06","9.357125e-03"
"549","861.322 975 1 (ID: 1010)","0.225379368887652","0.438506256170566","3.225581e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","7.259441e-07","2.546485e-11","1.561620e-06","1.157172e-03"
"550","863.360 804 1 (ID: 347)","-0.100165162076882","0.733329687218786","1.502204e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","6.797739e-03","1.947150e-03"
"551","864.338 971 1 (ID: 331)","-0.205153737283015","0.481689619064396","2.642995e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","8.609889e-07","3.132689e-11","2.945770e-11","1.742030e-03","5.174626e-03","3.714067e-05"
"552","864.338 1014 1 (ID: 316)","-0.15286410499579","0.601863705211702","1.399202e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","4.527025e-04","2.157546e-03","3.568269e-04","2.896118e-05"
"553","864.340 1075 1 (ID: 125)","-0.193933934861644","0.506477020968757","4.259474e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","8.887942e-07","6.296785e-06","3.132689e-11","2.153947e-03","1.810846e-02","7.768093e-03","1.761686e-04"
"554","865.357 1540 1 (ID: 388)","-0.123653999131364","0.673640285007274","5.122858e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","2.221046e-05","4.347016e-03","4.601168e-04","4.420895e-05","7.067465e-06","2.219066e-05","3.772428e-05","2.633848e-05","8.866971e-06"
"555","865.359 1394 1 (ID: 500)","-0.0857160786589128","0.770780353258445","4.722805e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","8.600739e-05","1.378792e-03","1.870020e-05","2.073101e-06","2.945770e-11","1.283549e-06","2.382878e-11","1.845665e-11"
"556","866.393 1330 1 (ID: 286)","0.883270625800804","2.8273713904114e-05","1.308650e-03","0.0165966700617149","2.535760e-05","1.221705e-10","8.650469e-10","7.581928e-05","1.129592e-06","2.275627e-06","1.525460e-05","2.253814e-03","4.122253e-03","1.634669e-04","2.484650e-04","8.300489e-05","5.214395e-05"
"557","867.381 1626 1 (ID: 432)","-0.0254471669101507","0.93118801267135","5.874625e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","9.302530e-07","2.733954e-05","6.669158e-03","2.105509e-03","5.593326e-05","6.228023e-06","2.518750e-05","1.697808e-05","4.965948e-06"
"558","868.356 1418 1 (ID: 118)","-0.123916349672485","0.67298286230042","2.423684e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","3.084630e-03","8.771995e-06","8.643087e-04","1.823535e-02","1.152730e-03","2.675432e-05"
"559","869.352 941 1 (ID: 209)","0.228871589198768","0.431252158342323","5.189897e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.078506e-04","1.326021e-01"
"560","869.392 1670 1 (ID: 1156)","-0.138127625586833","0.637705709112937","1.943030e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","1.038485e-03","1.599506e-03","2.399027e-05","2.397529e-06","3.132689e-11","4.871614e-06","6.894848e-06","6.217186e-06","1.783426e-06"
"561","870.361 1433 1 (ID: 778)","-0.142327465996463","0.627411366909868","2.407108e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","4.849219e-06","3.132689e-11","1.879706e-04","2.999291e-03","1.881546e-04","2.175118e-05"
"562","872.373 933 1 (ID: 922)","-0.169581520797562","0.562196424949146","6.360730e-06","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","1.801380e-03","1.845665e-11"
"563","872.373 867 1 (ID: 827)","-0.17168074681055","0.557294227073848","2.448277e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","7.660856e-07","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","1.050780e-04","5.446566e-03","9.969927e-06"
"564","874.363 1337 1 (ID: 701)","-0.0762150612440404","0.79566697946497","4.025099e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","1.689384e-03","2.509525e-05","9.931827e-07","5.074384e-07"
"565","881.320 878 1 (ID: 718)","-0.0456016842842233","0.876981592762568","4.137304e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","1.851155e-04","7.114678e-03","1.668851e-04","2.867216e-05","1.610001e-05"
"566","882.330 1231 1 (ID: 717)","0.215278406255525","0.459826208385533","3.714671e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","5.525805e-04","1.882689e-03","5.623356e-05","4.842217e-06","1.853131e-06"
"567","883.330 776 1 (ID: 226)","0.22762293857456","0.43383890536112","1.134265e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","6.447815e-06","2.474594e-05","1.834031e-05","3.248772e-02"
"568","883.360 1084 1 (ID: 202)","0.226857086624798","0.435429313884083","1.049822e-03","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","8.501441e-05","3.164704e-02"
"569","884.403 1197 1 (ID: 322)","-0.19571665652726","0.502500080797765","3.416119e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","3.725714e-03","1.854376e-03","2.914641e-06"
"570","885.328 1499 1 (ID: 96)","-0.140168489162022","0.632695569993799","7.163746e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","5.200195e-03","6.072517e-03","3.079450e-04","2.134121e-05","4.413278e-05","5.675112e-05","4.837063e-05","1.478801e-05"
"571","890.336 1433 1 (ID: 756)","-0.173610421967432","0.552803995293411","7.736488e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","4.001988e-05","9.089060e-06","9.985146e-04","4.137002e-03","8.736954e-04","3.358872e-05"
"572","890.376 857 1 (ID: 920)","-0.170642781563919","0.559715865190782","2.445946e-11","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","6.862114e-06","2.063055e-03","4.278151e-06"
"573","891.330 941 1 (ID: 933)","0.235112721192342","0.418440050952477","2.963642e-04","1","1.903514e-05","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","1.267869e-05","4.742685e-03"
"574","892.407 1610 1 (ID: 678)","-0.0367844701475624","0.900647487143874","2.354112e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","1.037768e-06","3.209307e-11","3.621885e-11","2.981473e-11","2.157933e-04","5.209631e-03","9.668843e-05","3.534261e-05","2.616271e-06"
"575","893.416 1609 1 (ID: 667)","-0.0400530918407881","0.891864372574871","1.180280e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","1.002794e-04","2.668243e-03","4.354998e-05","1.827381e-05","5.868937e-07"
"576","894.426 1631 1 (ID: 689)","0.00495069939264375","0.986598849465163","8.715378e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.705542e-05","1.202461e-04","1.442904e-03","2.686945e-05","8.583063e-06","1.845665e-11"
"577","895.374 1424 1 (ID: 457)","-0.0610903099469755","0.835650657086433","5.474881e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","8.891240e-07","1.803468e-03","3.334415e-04","9.621893e-07","2.945770e-11","2.546485e-11","2.382878e-11","1.845665e-11"
"578","895.407 1768 1 (ID: 1141)","-0.0979804586462028","0.738959134381491","6.713617e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","5.799520e-03","2.762024e-03","5.644287e-05","2.970513e-05","2.619607e-06","1.963188e-05","3.634969e-05","3.964300e-05","5.974199e-06"
"579","897.375 1333 1 (ID: 1012)","0.219605705905163","0.450631623694371","2.554670e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","3.608896e-05","8.443063e-04"
"580","903.335 1024 1 (ID: 944)","0.229358628939693","0.430245300634323","7.472515e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","7.934297e-07","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.382878e-11","1.869988e-02"
"581","905.349 1085 1 (ID: 951)","0.242771404102679","0.40298803522669","2.531490e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","9.169021e-07","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.439111e-06","2.987748e-03"
"582","906.390 1200 1 (ID: 319)","-0.197018302170316","0.499605428975835","4.226406e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.257456e-06","3.873430e-03","2.036363e-03","1.763202e-05"
"583","914.392 1610 1 (ID: 669)","-0.00750358060402209","0.97968947879799","2.373081e-04","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.247168e-04","4.267777e-03","1.473800e-04","6.194449e-05","1.009952e-05"
"584","916.412 1631 1 (ID: 661)","0.0473109703903092","0.872404223005271","6.811799e-05","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.044688e-05","1.499873e-04","1.110000e-03","3.405005e-05","6.513957e-06","1.845665e-11"
"585","927.391 1213 1 (ID: 832)","-0.171019340513868","0.558836817323772","2.445946e-11","1","6.464336e-10","1.221705e-10","8.650469e-10","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","7.601614e-07","2.945770e-11","8.259880e-06","1.044262e-03","5.027671e-07"
"586","983.559 1688 1 (ID: 1062)","-0.185422040102229","0.525661291436393","5.060243e-04","1","1.412577e-04","2.424826e-01","8.936452e-03","6.439997e-05","5.389113e-06","4.647872e-06","2.768818e-06","1.854084e-06","3.132689e-11","2.945770e-11","1.039284e-06","2.022633e-06","1.845665e-11"
"587","987.593 1777 1 (ID: 1038)","-0.179208062169923","0.539866703843945","1.229554e-05","1","6.464336e-10","4.639795e-02","2.693216e-04","3.423586e-10","3.672463e-11","3.209307e-11","3.621885e-11","2.981473e-11","3.132689e-11","2.945770e-11","2.546485e-11","2.382878e-11","1.845665e-11"
